id,desc
4071,billdesk-made-a-payment-for-recharge-from-my-side-transaction-successful-but-jio-said-they-did-not-received-any-money-c1853590
4072,reliance-jio-infocomm-b115543
4073,reliance-jio-infocomm-recharge-not-done-but-amount-debited-from-my-bank-account-c1853389
4074,reliance-jio-infocomm-b115543
4075,reliance-jio-infocomm-recharge-in-wrong-jio-number-c1853386
4076,reliance-jio-infocomm-b115543
4077,reliance-jio-infocomm-my-jio-number-not-recharged-but-my-account-to-balance-debit-c1853162
4078,reliance-jio-infocomm-b115543
4079,reliance-jio-infocomm-bad-very-bad-signal-in-my-home-c1852925
4080,reliance-jio-infocomm-b115543
4081,reliance-jio-infocomm-not-able-to-call-any-mobile-no-through-my-jio-no-9304795021-c1852888
4082,reliance-jio-infocomm-b115543
4083,reliance-jio-infocomm-jio-phone-dead-in-two-days-c1852737
4084,reliance-jio-infocomm-b115543
4085,reliance-jio-infocomm-no-internet-speed-c1852726
4086,reliance-jio-infocomm-b115543
4087,reliance-jio-infocomm-jio-data-c1852658
4088,reliance-jio-infocomm-b115543
4089,reliance-jio-infocomm-jio-recharge-not-successful-c1852632
4090,reliance-jio-infocomm-b115543
4091,reliance-jio-infocomm-unable-to-access-internet-c1852460
4092,reliance-jio-infocomm-b115543
4093,reliance-jio-infocomm-return-my-money-rs1999-of-pre-booking-apple-i-phone-8-c1852276
4094,reliance-jio-infocomm-b115543
4095,reliance-jio-infocomm-recharge-amount-not-showing-c1852056
4096,reliance-jio-infocomm-b115543
4097,reliance-jio-infocomm-unable-to-make-the-last-payment-for-a-terminated-no-c1851648
4098,reliance-jio-infocomm-b115543
4099,reliance-jio-infocomm-recharge-allowed-for-expired-sim-rs-399-c1851566
4100,reliance-jio-infocomm-b115543
4101,reliance-jio-infocomm-internet-service-is-not-working-for-15-days-c1851187
4102,state-bank-of-india-sbi-b100095
4103,state-bank-of-india-sbi-recharge-amount-c1851139
4104,reliance-jio-infocomm-b115543
4105,reliance-jio-infocomm-no-signal-in-specific-region-anushakti-nagar-c1851052
4106,reliance-jio-infocomm-b115543
4107,reliance-jio-calling-issue-c1850777
4108,reliance-jio-infocomm-b115543
4109,reliance-jio-infocomm-reliance-jio-c1850759
4110,reliance-jio-infocomm-b115543
4111,reliance-jio-infocomm-jio-amount-debited-but-not-recharged-c1847686
4112,reliance-jio-infocomm-b115543
4113,reliance-jio-infocomm-jio-prepaid-recharge-failed-c1850400
4114,reliance-jio-infocomm-b115543
4115,reliance-jio-infocomm-speed-of-jio-4g-internet-very-slow-from-last-week-c1850395
4116,reliance-jio-infocomm-b115543
4117,reliance-jio-infocomm-i-complain-to-customer-care-call-department-c1850394
4118,reliance-jio-infocomm-b115543
4119,reliance-jio-infocomm-jio-cheated-existing-customers-in-republic-day-offer-c1850357
4120,reliance-jio-infocomm-b115543
4121,reliance-jio-infocomm-network-issuesvery-low-internet-speed-c1850339
4122,reliance-jio-infocomm-b115543
4123,reliance-jio-infocomm-network-availability-and-data-limit-not-available-c1850085
4124,reliance-jio-infocomm-b115543
4125,reliance-jio-infocomm-not-receive-confirmation-message-from-recharge-jio-399-plan-c1849922
4126,reliance-jio-infocomm-b115543
4127,reliance-jio-infocomm-money-deducted-but-recharge-was-not-successful-c1849754
4128,reliance-jio-infocomm-b115543
4129,reliance-jio-low-internet-speed-and-call-connection-c1848937
4130,reliance-jio-infocomm-b115543
4131,reliance-jio-infocomm-money-was-deducted-from-my-account-but-recharge-not-done-c1848881
4132,reliance-jio-infocomm-b115543
4133,jio-about-my-recharge-c1848842
4134,reliance-jio-infocomm-b115543
4135,reliance-jio-infocomm-failed-to-provide-service-c1848508
4136,reliance-jio-infocomm-b115543
4137,reliance-jio-infocomm-cannot-use-my-data-due-to-poor-speed-of-internet-c1848457
4138,reliance-jio-infocomm-b115543
4139,reliance-jio-infocomm-about-internet-speed-c1848432
4140,reliance-jio-infocomm-b115543
4141,reliance-jio-infocomm-product-not-delivered-c1848356
4142,idea-cellular-b100169
4143,idea-cellular-excess-bill-charged-while-porting-out-of-idea-c1848325
4144,reliance-jio-infocomm-b115543
4145,reliance-jio-infocomm-mobile-number-7013219841-complaint-for-wrong-information-c1848279
4146,reliance-jio-infocomm-b115543
4147,reliance-jio-infocomm-jio-service-not-working-since-bought-the-sim-c1848211
4148,reliance-jio-infocomm-b115543
4149,reliance-jio-infocomm-m2-black-c1847852
4150,reliance-jio-infocomm-b115543
4151,reliance-jio-mobile-data-was-exhausted-suddenly-c1847621
4152,reliance-jio-infocomm-b115543
4153,reliance-jio-infocomm-wrong-recharge-money-reversal-c1847495
4154,reliance-jio-infocomm-b115543
4155,reliance-jio-infocomm-signal-strength-problems-c1847173
4156,reliance-jio-infocomm-b115543
4157,reliance-jio-infocomm-no-internet-connectivity-and-slow-speed-c1847150
4158,reliance-jio-infocomm-b115543
4159,reliance-jio-infocomm-limited-recharge-issue-c1847028
4160,reliance-jio-infocomm-b115543
4161,reliance-jio-infocomm-about-data-related-problem-c1846923
4162,reserve-bank-of-india-rbi-b100182
4163,reserve-bank-of-india-rbi-against-airtel-payments-bank-with-mobile-no-9251462239-c1846692
4164,reliance-jio-infocomm-b115543
4165,reliance-jio-infocomm-issues-on-portability-to-airtel-c1846582
4166,reliance-jio-infocomm-b115543
4167,reliance-jio-infocomm-rs-449-amount-deducted-through-sbi-internet-banking-but-recharge-did-not-received-c1846476
4168,reliance-jio-infocomm-b115543
4169,reliance-jio-infocomm-extremely-low-internet-speed-in-the-urban-area-of-the-shimla-town-in-himachal-pradesh-h-p-where-i-live-c1846067
4170,reliance-jio-infocomm-b115543
4171,reliance-jio-infocomm-scamming-about-data-usage-c1845962
4172,reliance-jio-infocomm-b115543
4173,reliance-jio-jio-network-not-available-c1835385
4174,reliance-jio-infocomm-b115543
4175,reliance-jio-infocomm-reliance-jio-is-trying-to-install-mobile-tower-in-residential-area-c1844658
4176,go-careerjobscom-non-refunding-of-amount-after-promising-for-refund-and-just-fake-information-about-the-plan-c1844599
4177,reliance-jio-infocomm-b115543
4178,reliance-jio-infocomm-add-on-packs-c1844592
4179,reliance-jio-infocomm-b115543
4180,reliance-jio-infocomm-my-jio7981608754-outgoing-calls-are-barred-before-expiry-daterecharged-my-mobile-with-399-on-14-nov-2017-c1844457
4181,punjab-state-power-corporation-pspcl-b106184
4182,punjab-state-power-corporation-pspcl-electric-shut-down-in-various-areas-c1844477
4183,reliance-jio-infocomm-b115543
4184,reliance-jio-infocomm-recharge-jio-wifi-through-upi-trxn-id-802311428463-c1844033
4185,reliance-jio-infocomm-b115543
4186,reliance-jio-infocomm-wrong-number-recharged-after-receiving-money-c1843773
4187,reliance-jio-infocomm-b115543
4188,reliance-jio-infocomm-rate-cutter-of-398-c1842905
4189,vodafone-india-b100015
4190,vodafone-india-bill-issue-c1842857
4191,reliance-jio-infocomm-b115543
4192,reliance-jio-infocomm-reliance-stopped-my-outgoing-calls-before-expiry-reliance-doesnt-provide-unlimited-calls-c1842765
4193,reliance-jio-infocomm-b115543
4194,reliance-jio-infocomm-no-refund-for-cancellation-of-jio-phone-c1842325
4195,reliance-jio-infocomm-b115543
4196,reliance-jio-infocomm-not-any-jio-tower-c1841921
4197,reliance-jio-infocomm-b115543
4198,reliance-jio-infocomm-regarding-duplicate-outstation-sim-issue-c1841739
4199,reliance-jio-infocomm-b115543
4200,reliance-jio-infocomm-network-connectivity-services-c1841724
4201,reliance-jio-infocomm-b115543
4202,reliance-jio-infocomm-recharged-wrong-number-they-refused-to-do-anything-c1841434
4203,reliance-jio-infocomm-b115543
4204,reliance-jio-infocomm-no-refund-of-failed-transaction-c1841304
4205,reliance-jio-infocomm-b115543
4206,reliance-jio-infocomm-offer-of-9999-for-google-pixel-2-xl-phone-c1840987
4207,reliance-jio-infocomm-b115543
4208,reliance-jio-infocomm-not-refund-pre-booked-mobile-money-500rs-c1840878
4209,reliance-jio-infocomm-b115543
4210,reliance-jio-infocomm-poor-4g-internet-speed-c1523551
4211,reliance-jio-infocomm-b115543
4212,reliance-jio-infocomm-excess-billing-termination-of-connection-done-after-19-days-of-request-c1840548
4213,reliance-jio-infocomm-b115543
4214,reliance-jio-infocomm-lost-sim-cumbersome-formalities-c1840361
4215,samsung-india-b100069
4216,samsung-india-samsung-j7-prime-mobile-c1840303
4217,samsung-india-b100069
4218,samsung-india-samsung-j7-prime-mobile-c1840263
4219,reliance-jio-infocomm-b115543
4220,reliance-jio-infocomm-wrong-recharge-by-mistake-c1840228
4221,reliance-jio-infocomm-b115543
4222,reliance-jio-infocomm-network-calling-c1840215
4223,reliance-jio-infocomm-b115543
4224,reliance-jio-infocomm-customer-care-c1839960
4225,reliance-jio-infocomm-b115543
4226,reliance-jio-infocomm-installation-of-jio-mobile-tower-in-residential-area-c1837281
4227,reliance-jio-infocomm-b115543
4228,reliance-jio-infocomm-have-done-wrong-recharge-c1839659
4229,reliance-jio-infocomm-b115543
4230,reliance-jio-infocomm-damaged-jio-sim-relapse-c1839368
4231,reliance-jio-infocomm-b115543
4232,reliance-jio-infocomm-wrong-recharge-reversal-please-help-me-c1839244
4233,reliance-jio-infocomm-b115543
4234,reliance-jio-infocomm-refund-is-not-providing-by-retailer-c1839276
4235,reliance-jio-infocomm-b115543
4236,reliance-jio-infocomm-jio-phone-pre-booked-for-home-delivery-not-received-request-refund-c1839225
4237,reliance-jio-infocomm-b115543
4238,reliance-jio-infocomm-money-deducted-but-recharge-is-not-done-c1839058
4239,reliance-jio-infocomm-b115543
4240,reliance-jio-infocomm-vouchers-c1838900
4241,reliance-jio-infocomm-b115543
4242,jio-recharge-recharge-of-jio-plan-498-but-didnt-recharge-c1838835
4243,reliance-jio-infocomm-b115543
4244,reliance-jio-infocomm-recharge-rejected-c1838583
4245,reliance-jio-infocomm-b115543
4246,reliance-jio-infocomm-8209339848-cancel-the-recharge-c1838384
4247,reliance-jio-infocomm-b115543
4248,reliance-jio-amount-deducted-but-recharge-not-done-c1838375
4249,reliance-jio-infocomm-b115543
4250,reliance-jio-infocomm-recharge-is-failed-but-money-is-deducted-from-bank-account-c1837976
4251,reliance-jio-infocomm-b115543
4252,reliance-jio-infocomm-no-internet-after-recharge-poor-service-c1837824
4253,reliance-jio-infocomm-b115543
4254,reliance-jio-infocomm-illegal-data-deduction-c1837823
4255,reliance-jio-infocomm-b115543
4256,reliance-jio-infocomm-money-deducted-but-recharge-not-done-c1837516
4257,reliance-jio-infocomm-b115543
4258,reliance-jio-infocomm-poor-service-at-jio-c1837441
4259,reliance-communications-b100118
4260,reliance-communications-unable-to-port-my-reliance-no-c1837228
4261,reliance-jio-infocomm-b115543
4262,reliance-jio-infocomm-voice-data-dongle-concern-c1837217
4263,reliance-jio-infocomm-b115543
4264,reliance-jio-infocomm-not-successful-recharge-c1836715
4265,reliance-jio-infocomm-b115543
4266,reliance-jio-infocomm-activation-of-sim-in-jio-phone-and-getting-bill-of-purchase-jio-phone-c1836689
4267,reliance-jio-infocomm-b115543
4268,reliance-jio-infocomm-did-not-receive-my-cheque-yet-due-to-cancellation-c1836590
4269,reliance-jio-infocomm-b115543
4270,jio-vps-recharge-c1836163
4271,reliance-jio-infocomm-b115543
4272,jio-money-deducted-twice-for-recharge-but-not-refunded-c1835978
4273,reliance-jio-infocomm-b115543
4274,reliance-jio-infocomm-non-activation-of-new-sim-7973464401-c1835972
4275,reliance-jio-infocomm-b115543
4276,reliance-jio-infocomm-no-refund-of-security-deposit-c1835945
4277,reliance-jio-infocomm-b115543
4278,reliance-jio-notifications-sending-for-some-other-unknown-numbers-to-my-email-c1835942
4279,reliance-jio-infocomm-b115543
4280,reliance-jio-infocomm-wrong-recharge-to-8240515034-through-amazon-pay-balance-of-rs-399--c1835922
4281,reliance-jio-infocomm-b115543
4282,reliance-jio-infocomm-balance-deduction-from-bank-c1835732
4283,reliance-jio-infocomm-b115543
4284,reliance-jio-infocomm-wrong-recharge-plan-updated-c1835655
4285,reliance-jio-infocomm-b115543
4286,reliance-jio-infocomm-network-range-issue-c1835522
4287,billdesk-b100201
4288,billdesk-money-not-received-by-merchant-c1834975
4289,quicker-job-i-am-complaining-about-quicker-job-delhi-for-fraud-call-c1834960
4290,reliance-jio-infocomm-b115543
4291,reliance-jio-infocomm-reliance-jio-triple-cashback-offer-c1834562
4292,reliance-jio-infocomm-b115543
4293,reliance-jio-infocomm-complaint-about-recharge-c1834505
4294,reliance-jio-infocomm-b115543
4295,reliance-jio-infocomm-internet-connectivity-issues-and-lack-of-response-and-resolution-c1834096
4296,reliance-jio-infocomm-b115543
4297,reliance-jio-infocomm-demanding-aadhaar-details-and-ekyc-authentication-for-purchase-of-new-phone-for-which-advance-amount-has-been-given-also-not-issuing-ref-c1833916
4298,reliance-jio-infocomm-b115543
4299,reliance-jio-infocomm-double-recharge-issue-c1833882
4300,reliance-jio-infocomm-b115543
4301,reliance-jio-infocomm-mobile-number-not-working-c1833699
4302,reliance-jio-infocomm-b115543
4303,reliance-jio-infocomm-data-exhaust-automatically-without-any-usage-c1833670
4304,reliance-jio-infocomm-b115543
4305,reliance-jio-infocomm-jio-recharge-complaint-c1833586
4306,reliance-jio-infocomm-b115543
4307,reliance-jio-infocomm-signals-c1833484
4308,reliance-jio-infocomm-b115543
4309,reliance-jio-infocomm-number-portability-issue-c1833030
4310,reliance-jio-infocomm-b115543
4311,reliance-jio-infocomm-recharge-not-successful-c1831643
4312,reliance-jio-infocomm-b115543
4313,reliance-jio-infocomm-no-network-since-20-days-c1831589
4314,reliance-jio-infocomm-b115543
4315,reliance-jio-infocomm-less-benefit-at-more-cost-c1831531
4316,reliance-jio-infocomm-b115543
4317,reliance-jio-infocomm-jio-usage-c1831508
4318,reliance-jio-infocomm-b115543
4319,reliance-jio-infocomm-jio-data-balance-c1831402
4320,reliance-jio-infocomm-b115543
4321,reliance-jio-infocomm-please-unblock-my-jio-sim-8920635837-c1829864
4322,reliance-jio-infocomm-b115543
4323,reliance-jio-infocomm-no-charge-after-paying-amount-to-jio-c1830346
4324,reliance-jio-infocomm-b115543
4325,reliance-jio-infocomm-poor-network-connectivity-c1830068
4326,reliance-jio-infocomm-b115543
4327,reliance-jio-infocomm-data-exhausted-message-despite-non-usage-c1829460
4328,reliance-jio-infocomm-b115543
4329,reliance-jio-infocomm-exhaust-of-daily-1gb-data-without-utilizing-jio-sim-no-8073801958-c1829348
4330,reliance-jio-infocomm-b115543
4331,reliance-jio-infocomm-speed-issues-c1829136
4332,reliance-jio-infocomm-b115543
4333,reliance-jio-infocomm-jiofi-3-3-not-working-properly-c1829061
4334,reliance-jio-infocomm-b115543
4335,reliance-jio-infocomm-outgoing-call-disconnected-c1829023
4336,reliance-jio-infocomm-b115543
4337,reliance-jio-infocomm-unable-to-send-in-app-message-using-idbi-go-mobile-app-c1828979
4338,reliance-jio-infocomm-b115543
4339,reliance-jio-infocomm-jio-internet-forgery-c1828778
4340,reliance-jio-infocomm-b115543
4341,reliance-jio-infocomm-deactivation-of-outgoing-call-facility-c1828691
4342,reliance-jio-infocomm-b115543
4343,reliance-jio-recharge-unsuccessful-jio-executive-done-wrong-recharge-c1828473
4344,reliance-jio-infocomm-b115543
4345,reliance-jio-infocomm-no-network-for-my-office-area-for-last-1-year-c1828270
4346,reliance-jio-infocomm-b115543
4347,reliance-jio-infocomm-wrong-recharge-against-c1828256
4348,reliance-jio-infocomm-b115543
4349,reliance-jio-infocomm-wrongly-debited-money-c1827911
4350,reliance-jio-infocomm-b115543
4351,reliance-jio-infocomm-recharge-done-with-transaction-id-order-reliance-jio-order-bv000004nsjd-with-paytm-c1827646
4352,reliance-jio-infocomm-b115543
4353,reliance-jio-infocomm-no-confirmation-message-received-for-jio-recharge-of-rs499-c1827522
4354,trai-b106104
4355,trai-call-dropping-and-zero-network-coverage-c1826994
4356,reliance-jio-infocomm-b115543
4357,reliance-jio-infocomm-network-issue-for-data-pack-c1826656
4358,reliance-jio-infocomm-b115543
4359,reliance-jio-infocomm-about-jio-phone-and-its-worst-service-c1826839
4360,reliance-jio-infocomm-b115543
4361,reliance-jio-infocomm-refund-this-amount-c1826520
4362,reliance-jio-infocomm-b115543
4363,reliance-jio-infocomm-i-am-complaining-about-jiofi-dongal-c1826229
4364,reliance-jio-infocomm-b115543
4365,reliance-jio-infocomm-double-payment-on-same-plan-c1826029
4366,reliance-jio-infocomm-b115543
4367,reliance-jio-infocomm-recharge-done-on-a-wrong-number-c1825256
4368,reliance-jio-infocomm-b115543
4369,reliance-jio-infocomm-amount-deducted-from-my-bank-account-but-recharge-not-done-c1825153
4370,reliance-jio-infocomm-b115543
4371,reliance-jio-infocomm-jiofi-serious-complaint-cheated-c1824937
4372,reliance-jio-infocomm-b115543
4373,reliance-jio-infocomm-recharge-c1824639
4374,reliance-jio-infocomm-b115543
4375,reliance-jio-infocomm-wrong-recharge-c1824630
4376,idea-cellular-b100169
4377,idea-cellular-number-blocked-without-information-c1824227
4378,reliance-jio-infocomm-b115543
4379,reliance-jio-infocomm-too-slow-speed-and-weak-connections-c1824126
4380,reliance-jio-infocomm-b115543
4381,reliance-jio-infocomm-recharge-voucher-not-available-for-redemption-c1823781
4382,reliance-jio-infocomm-b115543
4383,reliance-jio-infocomm-non-compliance-of-kyc-c1823732
4384,reliance-jio-infocomm-b115543
4385,reliance-jio-infocomm-recharge-not-done-even-amount-is-deducted-c1823172
4386,reliance-jio-infocomm-b115543
